"anchor_id","anchor_hog","tissue","feature","interpretation","median_annual_minus_perennial","n_annual_higher","n_perennial_higher","n_equal","majority_direction","n_agreeing_with_majority","pair_consistency","absolute_median_contrast","discovery_rank"
"anchor_48","HOG:0023400","root","early_to_late","last minus first matched time-point module activity",0.0753346585414147,3,1,0,"annual_higher",3,0.75,0.0753346585414147,506
"anchor_164","HOG:0027054","root","early_to_late","last minus first matched time-point module activity",0.075244259853733,3,1,0,"annual_higher",3,0.75,0.075244259853733,507
"anchor_171","HOG:0008585","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0751506257212635,1,3,0,"perennial_higher",3,0.75,0.0751506257212635,508
"anchor_303","HOG:0027639","leaf","early_to_late","last minus first matched time-point module activity",-0.0751247743380266,1,3,0,"perennial_higher",3,0.75,0.0751247743380266,509
"anchor_01","HOG:0020610","root","early_to_late","last minus first matched time-point module activity",0.0751220609432596,3,1,0,"annual_higher",3,0.75,0.0751220609432596,510
"anchor_02","HOG:0020076","root","early_to_late","last minus first matched time-point module activity",0.0748014218241888,3,1,0,"annual_higher",3,0.75,0.0748014218241888,511
"anchor_58","HOG:0032593","root","early_to_late","last minus first matched time-point module activity",0.0744862401852303,3,1,0,"annual_higher",3,0.75,0.0744862401852303,512
"anchor_155","HOG:0008637","root","mean_activity","equal-time-point mean module activity within tissue",-0.0742369391318229,1,3,0,"perennial_higher",3,0.75,0.0742369391318229,513
"anchor_250","HOG:0006334","root","mean_activity","equal-time-point mean module activity within tissue",-0.07389966416328,1,3,0,"perennial_higher",3,0.75,0.07389966416328,514
"anchor_35","HOG:0012402","root","early_to_late","last minus first matched time-point module activity",0.0738026794998701,3,1,0,"annual_higher",3,0.75,0.0738026794998701,515
"anchor_115","HOG:0024562","leaf","early_to_late","last minus first matched time-point module activity",0.0737559864244164,3,1,0,"annual_higher",3,0.75,0.0737559864244164,516
"anchor_132","HOG:0030886","root","mean_activity","equal-time-point mean module activity within tissue",-0.0736176523261575,1,3,0,"perennial_higher",3,0.75,0.0736176523261575,517
"anchor_123","HOG:0005690","root","mean_activity","equal-time-point mean module activity within tissue",-0.073094400613607,1,3,0,"perennial_higher",3,0.75,0.073094400613607,518
"anchor_125","HOG:0018534","leaf","early_to_late","last minus first matched time-point module activity",0.0728119191910233,3,1,0,"annual_higher",3,0.75,0.0728119191910233,519
"anchor_174","HOG:0026397","root","mean_activity","equal-time-point mean module activity within tissue",-0.0723570719131133,1,3,0,"perennial_higher",3,0.75,0.0723570719131133,520
"anchor_133","HOG:0020711","leaf","early_to_late","last minus first matched time-point module activity",-0.0723558195304979,1,3,0,"perennial_higher",3,0.75,0.0723558195304979,521
"anchor_126","HOG:0000096","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0723440107085465,1,3,0,"perennial_higher",3,0.75,0.0723440107085465,522
"anchor_62","HOG:0024791","root","early_to_late","last minus first matched time-point module activity",0.0723389410517978,3,1,0,"annual_higher",3,0.75,0.0723389410517978,523
"anchor_93","HOG:0028978","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0722237118595185,1,3,0,"perennial_higher",3,0.75,0.0722237118595185,524
"anchor_32","HOG:0005788","root","early_to_late","last minus first matched time-point module activity",0.0720549066066091,3,1,0,"annual_higher",3,0.75,0.0720549066066091,525
"anchor_216","HOG:0016625","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0718730095144092,1,3,0,"perennial_higher",3,0.75,0.0718730095144092,526
"anchor_141","HOG:0026234","leaf","early_to_late","last minus first matched time-point module activity",-0.0717167811924776,1,3,0,"perennial_higher",3,0.75,0.0717167811924776,527
"anchor_43","HOG:0006505","leaf","early_to_late","last minus first matched time-point module activity",-0.0716052397045956,1,3,0,"perennial_higher",3,0.75,0.0716052397045956,528
"anchor_123","HOG:0005690","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.07156812184871,1,3,0,"perennial_higher",3,0.75,0.07156812184871,529
"anchor_40","HOG:0028012","leaf","early_to_late","last minus first matched time-point module activity",-0.0715023840085871,1,3,0,"perennial_higher",3,0.75,0.0715023840085871,530
"anchor_173","HOG:0011717","root","early_to_late","last minus first matched time-point module activity",0.0712727306635871,3,1,0,"annual_higher",3,0.75,0.0712727306635871,531
"anchor_295","HOG:0031418","leaf","early_to_late","last minus first matched time-point module activity",0.0710155474983142,3,1,0,"annual_higher",3,0.75,0.0710155474983142,532
"anchor_10","HOG:0023085","root","early_to_late","last minus first matched time-point module activity",0.0709965958394217,3,1,0,"annual_higher",3,0.75,0.0709965958394217,533
"anchor_128","HOG:0024976","root","early_to_late","last minus first matched time-point module activity",-0.0707111635300476,1,3,0,"perennial_higher",3,0.75,0.0707111635300476,534
"anchor_169","HOG:0030801","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0706015119271114,1,3,0,"perennial_higher",3,0.75,0.0706015119271114,535
"anchor_36","HOG:0018221","root","early_to_late","last minus first matched time-point module activity",0.0702329211584591,3,1,0,"annual_higher",3,0.75,0.0702329211584591,536
"anchor_59","HOG:0023358","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0699882314035151,3,1,0,"annual_higher",3,0.75,0.0699882314035151,537
"anchor_266","HOG:0028440","root","early_to_late","last minus first matched time-point module activity",0.0689463631746252,3,1,0,"annual_higher",3,0.75,0.0689463631746252,538
"anchor_39","HOG:0007936","root","early_to_late","last minus first matched time-point module activity",0.0686328121755131,3,1,0,"annual_higher",3,0.75,0.0686328121755131,539
"anchor_176","HOG:0018009","root","early_to_late","last minus first matched time-point module activity",0.0681215813489842,3,1,0,"annual_higher",3,0.75,0.0681215813489842,540
"anchor_49","HOG:0020408","root","early_to_late","last minus first matched time-point module activity",0.0680704131553238,3,1,0,"annual_higher",3,0.75,0.0680704131553238,541
"anchor_199","HOG:0017178","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0679096127023949,3,1,0,"annual_higher",3,0.75,0.0679096127023949,542
"anchor_09","HOG:0029484","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0675515543422776,3,1,0,"annual_higher",3,0.75,0.0675515543422776,543
"anchor_321","HOG:0028005","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0672067049214139,1,3,0,"perennial_higher",3,0.75,0.0672067049214139,544
"anchor_275","HOG:0033004","root","early_to_late","last minus first matched time-point module activity",0.0671907447487264,3,1,0,"annual_higher",3,0.75,0.0671907447487264,545
"anchor_72","HOG:0029544","leaf","early_to_late","last minus first matched time-point module activity",-0.0671492672847826,1,3,0,"perennial_higher",3,0.75,0.0671492672847826,546
"anchor_201","HOG:0027005","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0668947267436117,1,3,0,"perennial_higher",3,0.75,0.0668947267436117,547
"anchor_144","HOG:0028381","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0667085801082214,1,3,0,"perennial_higher",3,0.75,0.0667085801082214,548
"anchor_144","HOG:0028381","root","mean_activity","equal-time-point mean module activity within tissue",-0.0664448094642726,1,3,0,"perennial_higher",3,0.75,0.0664448094642726,549
"anchor_328","HOG:0021943","root","early_to_late","last minus first matched time-point module activity",-0.0661955930552916,1,3,0,"perennial_higher",3,0.75,0.0661955930552916,550
"anchor_15","HOG:0022830","root","early_to_late","last minus first matched time-point module activity",0.0660397306513845,3,1,0,"annual_higher",3,0.75,0.0660397306513845,551
"anchor_314","HOG:0031066","root","mean_activity","equal-time-point mean module activity within tissue",-0.0654204112145554,1,3,0,"perennial_higher",3,0.75,0.0654204112145554,552
"anchor_30","HOG:0024452","root","early_to_late","last minus first matched time-point module activity",0.0648287264137603,3,1,0,"annual_higher",3,0.75,0.0648287264137603,553
"anchor_276","HOG:0007697","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0646483642856195,1,3,0,"perennial_higher",3,0.75,0.0646483642856195,554
"anchor_212","HOG:0018037","root","mean_activity","equal-time-point mean module activity within tissue",0.0646272678250262,3,1,0,"annual_higher",3,0.75,0.0646272678250262,555
"anchor_75","HOG:0016636","root","mean_activity","equal-time-point mean module activity within tissue",-0.0645467058673945,1,3,0,"perennial_higher",3,0.75,0.0645467058673945,556
"anchor_26","HOG:0020311","root","early_to_late","last minus first matched time-point module activity",0.0642043824764771,3,1,0,"annual_higher",3,0.75,0.0642043824764771,557
"anchor_63","HOG:0020349","root","early_to_late","last minus first matched time-point module activity",0.0641545522011555,3,1,0,"annual_higher",3,0.75,0.0641545522011555,558
"anchor_211","HOG:0027975","root","early_to_late","last minus first matched time-point module activity",-0.0641460119556421,1,3,0,"perennial_higher",3,0.75,0.0641460119556421,559
"anchor_66","HOG:0027281","root","early_to_late","last minus first matched time-point module activity",0.0641082501974805,3,1,0,"annual_higher",3,0.75,0.0641082501974805,560
"anchor_141","HOG:0026234","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0637268596408175,3,1,0,"annual_higher",3,0.75,0.0637268596408175,561
"anchor_85","HOG:0032061","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0634360623806572,1,3,0,"perennial_higher",3,0.75,0.0634360623806572,562
"anchor_13","HOG:0006264","root","early_to_late","last minus first matched time-point module activity",0.0633088818527601,3,1,0,"annual_higher",3,0.75,0.0633088818527601,563
"anchor_230","HOG:0012102","root","early_to_late","last minus first matched time-point module activity",-0.0632468436895652,1,3,0,"perennial_higher",3,0.75,0.0632468436895652,564
"anchor_206","HOG:0007920","root","early_to_late","last minus first matched time-point module activity",-0.0629426057047321,1,3,0,"perennial_higher",3,0.75,0.0629426057047321,565
"anchor_56","HOG:0004085","root","early_to_late","last minus first matched time-point module activity",0.062829102491632,3,1,0,"annual_higher",3,0.75,0.062829102491632,566
"anchor_77","HOG:0024401","root","early_to_late","last minus first matched time-point module activity",0.0626690370289003,3,1,0,"annual_higher",3,0.75,0.0626690370289003,567
"anchor_59","HOG:0023358","leaf","early_to_late","last minus first matched time-point module activity",-0.0626393647123143,1,3,0,"perennial_higher",3,0.75,0.0626393647123143,568
"anchor_13","HOG:0006264","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0626326972809734,3,1,0,"annual_higher",3,0.75,0.0626326972809734,569
"anchor_34","HOG:0000226","root","early_to_late","last minus first matched time-point module activity",0.0623646411471632,3,1,0,"annual_higher",3,0.75,0.0623646411471632,570
"anchor_137","HOG:0012334","root","early_to_late","last minus first matched time-point module activity",-0.0623316443017226,1,3,0,"perennial_higher",3,0.75,0.0623316443017226,571
"anchor_44","HOG:0000178","root","early_to_late","last minus first matched time-point module activity",0.0623054312669897,3,1,0,"annual_higher",3,0.75,0.0623054312669897,572
"anchor_181","HOG:0011544","root","early_to_late","last minus first matched time-point module activity",0.062093223305767,3,1,0,"annual_higher",3,0.75,0.062093223305767,573
"anchor_199","HOG:0017178","leaf","early_to_late","last minus first matched time-point module activity",-0.0618470065434155,1,3,0,"perennial_higher",3,0.75,0.0618470065434155,574
"anchor_273","HOG:0006057","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0617779151075485,1,3,0,"perennial_higher",3,0.75,0.0617779151075485,575
"anchor_60","HOG:0000465","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0617522645411785,3,1,0,"annual_higher",3,0.75,0.0617522645411785,576
"anchor_174","HOG:0026397","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.061651361860023,1,3,0,"perennial_higher",3,0.75,0.061651361860023,577
"anchor_25","HOG:0016389","leaf","early_to_late","last minus first matched time-point module activity",-0.0615285492857002,1,3,0,"perennial_higher",3,0.75,0.0615285492857002,578
"anchor_92","HOG:0028695","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0613538468287344,1,3,0,"perennial_higher",3,0.75,0.0613538468287344,579
"anchor_55","HOG:0021036","leaf","early_to_late","last minus first matched time-point module activity",-0.0611777372060213,1,3,0,"perennial_higher",3,0.75,0.0611777372060213,580
"anchor_27","HOG:0004192","root","early_to_late","last minus first matched time-point module activity",0.0607250458865781,3,1,0,"annual_higher",3,0.75,0.0607250458865781,581
"anchor_180","HOG:0030884","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0602814739679031,1,3,0,"perennial_higher",3,0.75,0.0602814739679031,582
